21.590629,6.96272
11.316553,3.100831
4.647963,13.076299
27.581317,21.604915
3.05213,18.410529
8.587051,12.117913
22.459933,9.914345
12.475307,26.428144
6.299528,2.835461
0.313786,17.988756
21.430286,0.801831
0.804821,6.944816
